stationTriplet,actonId,beginDate,countyName,elevation,endDate,fipsCountryCd,fipsCountyCd,fipsStateNumber,huc,hud,latitude,longitude,name,shefId,stationDataTimeZone,stationTimeZone
661:WY:SNTL,09F21S,1984-10-01 00:00:00,Sublette,8340.00,2100-01-01 00:00:00,US,035,56,140401020201,14040102,43.11265,-109.94947,New Fork Lake,NFLW4,-8.0,
662:MT:SNTL,14D02S,1967-10-01 00:00:00,Ravalli,5650.00,2100-01-01 00:00:00,US,081,30,170102050204,17010205,45.73107,-114.48075,Nez Perce Camp,NZCM8,-8.0,
663:CO:SNTL,05J42S,1979-10-01 00:00:00,Boulder,9979.00,2100-01-01 00:00:00,US,013,08,101900050401,10190005,40.03581,-105.54520,Niwot,NIWC2,-8.0,
664:MT:SNTL,13A25S,1961-04-01 00:00:00,Flathead,6040.00,2100-01-01 00:00:00,US,029,30,170102080208,17010209,48.15678,-113.94637,Noisy Basin,NOIM8,-8.0,
665:NM:SNTL,05N16S,1978-10-01 00:00:00,Taos,10598.00,2100-01-01 00:00:00,US,055,35,130201010101,11080001,36.99396,-105.25988,North Costilla,NCSN5,-8.0,
666:OR:SNTL,22D02S,1978-10-01 00:00:00,Multnomah,3060.00,2100-01-01 00:00:00,US,051,41,170800010503,17080001,45.55050,-122.00283,North Fork,NFRO3,-8.0,
667:MT:SNTL,13B07S,1961-04-01 00:00:00,Missoula,6330.00,2100-01-01 00:00:00,US,063,30,170102120702,17010212,47.27260,-113.75617,North Fork Jocko,NFJM8,-8.0,
668:WY:SNTL,06H20S,1962-09-01 00:00:00,Carbon,10153.00,2100-01-01 00:00:00,US,007,56,101800020502,10180002,41.33087,-106.37558,North French Creek,NFCW4,-8.0,
669:CO:SNTL,07K01S,1984-10-01 00:00:00,Gunnison,9219.00,2100-01-01 00:00:00,US,051,08,140100040703,14010004,39.07818,-107.14388,North Lost Trail,NLSC2,-8.0,
920:SD:SNTL,03E05S,1996-08-09 00:00:00,Lawrence,6130.00,2100-01-01 00:00:00,US,081,46,101201100101,10120110,44.20617,-103.78758,North Rapid Creek,NRPS2,-8.0,
670:MT:SNTL,10D07S,1937-10-01 00:00:00,Yellowstone National Park,7350.00,2100-01-01 00:00:00,US,113,30,100700010602,10070001,45.00565,-110.01406,Northeast Entrance,NORM8,-8.0,
1037:AK:SNTL,50K06S,1989-10-01 00:00:00,Kenai Peninsula,1250.00,2100-01-01 00:00:00,US,122,02,190203011101,19020301,59.69867,-150.70967,Nuka Glacier,NUKA2,-9.0,
1127:AZ:SNTL,09S04S,2008-06-02 00:00:00,Apache,8571.00,2100-01-01 00:00:00,US,001,04,150400040301,15040004,33.89791,-109.15465,Nutrioso,NUTA3,-8.0,
1146:UT:SNTL,12K02S,2010-10-01 00:00:00,Millard,7850.00,2100-01-01 00:00:00,US,027,49,160300051503,16030005,39.34850,-112.19200,Oak Creek,OARU1,-8.0,
671:OR:SNTL,20E02S,1979-10-01 00:00:00,Crook,5430.00,2100-01-01 00:00:00,US,013,41,170703050201,17070305,44.42917,-120.33110,Ochoco Meadows,OCMO3,-8.0,
672:WA:SNTL,21B55S,1979-10-01 00:00:00,King,4030.00,2100-01-01 00:00:00,US,033,53,171100100301,17110010,47.37406,-121.44213,Olallie Meadows,OMWW1,-8.0,
673:WY:SNTL,06H10S,1962-09-01 00:00:00,Carbon,9860.00,2100-01-17 00:00:00,US,007,56,101800020901,10180002,41.15426,-106.96926,Old Battle,OLDW4,-8.0,
1315:AK:SNTL,,1997-10-01 00:00:00,Matanuska-Susitna,3550.00,2100-01-01 00:00:00,US,170,02,190205051202,,61.79001,-149.28390,Old Independence Mine,,-9.0,
1272:NV:SNTL,15H25S,2018-06-07 00:00:00,Elko,6520.00,2100-01-01 00:00:00,US,007,32,170402130106,,41.86420,-115.08316,ONeil Creek,ONLN2,-8.0,
1008:MT:SNTL,10C22S,1992-10-01 00:00:00,Meagher,7410.00,2100-01-01 00:00:00,US,059,30,100301030801,10030103,46.91348,-110.85360,Onion Park,ONPM8,-8.0,
675:CO:SNTL,07K14S,1988-10-01 00:00:00,Delta,9893.00,2100-01-01 00:00:00,US,029,08,140200040101,14020004,39.09035,-107.63583,Overland Res.,OVRC2,-8.0,
676:WY:SNTL,08F01S,1979-10-01 00:00:00,Hot Springs,8975.00,2100-01-01 00:00:00,US,017,56,100800070103,10080007,43.65868,-109.00988,Owl Creek,OLWW4,-8.0,
677:ID:SNTL,12G18S,1979-10-01 00:00:00,Oneida,6740.00,2100-01-01 00:00:00,US,071,16,160102040206,16010202,42.26015,-112.12515,Oxford Spring,OXSI1,-8.0,
784:CA:SNTL,20K30S,1979-10-01 00:00:00,Placer,8013.00,2100-01-01 00:00:00,US,061,06,160501020202,16050102,39.18986,-120.26576,Palisades Tahoe,SQWC1,-8.0,
1170:NM:SNTL,05N13S,2010-08-09 00:00:00,Taos,9343.00,2100-01-01 00:00:00,US,055,35,130201010601,13020101,36.40869,-105.33038,Palo,TACN5,-8.0,
1148:UT:SNTL,12M07S,2014-10-01 00:00:00,Garfield,8350.00,2100-01-01 00:00:00,US,017,49,160300010402,16030001,37.70463,-112.65037,Panguitch Lake RS,PGLU1,-8.0,
679:WA:SNTL,21C35S,1979-10-01 00:00:00,Pierce,5130.00,2100-01-01 00:00:00,US,053,53,171100150104,17110015,46.78265,-121.74765,Paradise,AFSW1,-8.0,
1301:AK:SNTL,41N02S,2021-07-21 00:00:00,Southeast Fairbanks,2010.00,2100-01-01 00:00:00,US,240,02,190803010807,,62.83329,-141.40918,Paradise Hill,SPHA2,-9.0,
986:AK:SNTL,63P02S,1999-10-01 00:00:00,Nome,100.00,2100-01-01 00:00:00,US,180,02,190501040905,19050104,64.99350,-163.10317,Pargon Creek,PCRA2,-9.0,
680:CO:SNTL,06L02S,1979-10-01 00:00:00,Gunnison,9621.00,2100-01-01 00:00:00,US,051,08,140200010107,14020001,38.81982,-106.58962,Park Cone,PKCC2,-8.0,
681:WA:SNTL,20A12S,1978-10-01 00:00:00,Chelan,4600.00,2100-01-01 00:00:00,US,007,53,170200090106,17020009,48.44488,-120.91551,Park Creek Ridge,PCRW1,-8.0,
682:CO:SNTL,07K06S,1978-10-01 00:00:00,Delta,9987.00,2100-01-01 00:00:00,US,029,08,140200050111,14020005,39.04433,-107.87951,Park Reservoir,PRVC2,-8.0,
683:WY:SNTL,09E07S,1979-10-01 00:00:00,Park,9400.00,2100-01-01 00:00:00,US,029,56,100700010502,10070001,44.73396,-109.91484,Parker Peak,PRKW4,-8.0,
684:UT:SNTL,11J52S,1978-10-01 00:00:00,Summit,7585.00,2100-01-01 00:00:00,US,043,49,160201020103,16020102,40.76184,-111.62917,Parleys Summit,PSUU1,-8.0,
856:UT:SNTL,,2019-08-21 00:00:00,Salt Lake,8353.00,2100-01-01 00:00:00,US,035,49,160202040302,,40.70194,-111.60619,Parleys Upper,,-8.0,
971:UT:SNTL,11J68S,1999-10-01 00:00:00,Davis,7740.00,2100-01-01 00:00:00,US,011,49,160201020501,16020102,40.93417,-111.81372,Parrish Creek,PCRU1,-8.0,
686:UT:SNTL,11K52S,1980-06-17 00:00:00,Utah,8044.00,2100-01-01 00:00:00,US,049,49,160202020601,16020202,39.92976,-111.63109,Payson R.S.,PYSU1,-8.0,
687:OR:SNTL,21D14S,1979-10-01 00:00:00,Clackamas,3420.00,2100-01-01 00:00:00,US,005,41,170900110306,17090011,45.04148,-121.93252,Peavine Ridge,PVRO3,-8.0,
1299:ID:SNTL,,2021-06-17 00:00:00,Caribou,6513.00,2100-01-01 00:00:00,US,029,16,170402080206,,42.76740,-112.10648,Pebble Creek,PEBI1,-8.0,
1104:WA:SNTL,21C42S,2007-08-15 00:00:00,Skamania,2140.00,2100-01-01 00:00:00,US,059,53,170800020111,17080002,46.10242,-121.95555,Pepper Creek,PPCW1,-8.0,
930:MT:SNTL,13C36S,1965-10-01 00:00:00,Granite,7200.00,2100-01-01 00:00:00,US,039,30,170102020101,17010202,46.12588,-113.30792,Peterson Meadows,PTNM8,-8.0,
688:CO:SNTL,05J04S,1979-10-01 00:00:00,Grand,9045.00,2100-01-01 00:00:00,US,049,08,140100010302,14010001,40.39803,-105.84606,Phantom Valley,PHTC2,-8.0,
689:WY:SNTL,10F23S,1976-03-01 00:00:00,Teton,8200.00,2100-01-01 00:00:00,US,039,56,170401030504,17040103,43.51687,-110.91258,Phillips Bench,PHBW4,-8.0,
690:MT:SNTL,11C02S,1977-06-01 00:00:00,Meagher,6650.00,2100-01-01 00:00:00,US,059,30,100301030501,10030103,46.57978,-111.26832,Pickfoot Creek,PCKM8,-8.0,
691:UT:SNTL,11K39S,1978-10-01 00:00:00,Sevier,9020.00,2100-01-01 00:00:00,US,041,49,160300030402,16030003,39.01219,-111.58259,Pickle Keg,PKLU1,-8.0,
1142:ID:SNTL,15C05S,2009-09-29 00:00:00,Clearwater,3080.00,2100-01-01 00:00:00,US,035,16,170603060401,17060306,46.49597,-115.79570,Pierce R.S.,PRNI1,-8.0,
692:WA:SNTL,21C33S,1979-10-01 00:00:00,Yakima,5800.00,2100-01-01 00:00:00,US,077,53,170300020301,17030002,46.62153,-121.38643,Pigtail Peak,PGPW1,-8.0,
693:MT:SNTL,13A26S,1960-10-01 00:00:00,Pondera,5930.00,2100-01-01 00:00:00,US,073,30,100302010103,10030201,48.30305,-113.32868,Pike Creek,PICM8,-8.0,
694:UT:SNTL,12L15S,1985-02-13 00:00:00,Millard,8734.00,2100-01-01 00:00:00,US,027,49,160300051307,16030005,38.88185,-112.24915,Pine Creek,PCKU1,-8.0,
695:ID:SNTL,11F02S,1988-10-01 00:00:00,Teton,6720.00,2100-01-01 00:00:00,US,081,16,170402040101,17040204,43.56998,-111.21157,Pine Creek Pass,PCPI1,-8.0,
1263:WA:SNTL,21C44S,2014-10-01 00:00:00,Skamania,4440.00,2100-01-01 00:00:00,US,059,53,170800040405,,46.32318,-121.94219,Pinto Rock,PINW1,-8.0,
696:MT:SNTL,10D24S,1976-10-01 00:00:00,Sweet Grass,8830.00,2100-01-01 00:00:00,US,097,30,100700020701,10070002,45.41905,-110.08844,Placer Basin,PLCM8,-8.0,
1133:WY:SNTL,09G11S,2009-09-10 11:00:00,Sublette,9360.00,2100-01-01 00:00:00,US,035,56,140401020505,14040102,42.71210,-109.41120,Pocket Creek,PKCW4,-8.0,
1002:AK:SNTL,50M03S,1983-10-01 00:00:00,Matanuska-Susitna,250.00,2015-08-28 00:00:00,US,170,02,190204010805,19020505,61.38980,-150.02667,Point Mackenzie,PTMA2,-9.0,
697:CA:SNTL,19L06S,1980-10-01 00:00:00,Alpine,7736.00,2100-01-01 00:00:00,US,003,06,160502010102,16050201,38.50576,-119.62624,Poison Flat,XXXC1,-8.0,
1244:NV:SNTL,15J20S,2013-10-01 00:00:00,Elko,7760.00,2100-01-01 00:00:00,US,007,32,160600071101,,40.86293,-115.12067,Pole Canyon,POLN2,-8.0,
698:NV:SNTL,15H14S,1977-02-01 00:00:00,Elko,8360.00,2100-01-01 00:00:00,US,007,32,170501021002,17050102,41.87255,-115.24713,Pole Creek R.S.,PRSN2,-8.0,
932:MT:SNTL,15A12S,1968-10-01 00:00:00,Lincoln,5100.00,2100-01-01 00:00:00,US,053,30,170101011301,17010101,48.12672,-115.62333,Poorman Creek,PMNM8,-8.0,
699:WA:SNTL,20B24S,1979-10-01 00:00:00,Chelan,3590.00,2100-01-01 00:00:00,US,007,53,170200100204,17020010,47.99090,-120.56622,Pope Ridge,PPRW1,-8.0,
700:MT:SNTL,10C03S,1975-10-01 00:00:00,Park,6500.00,2100-01-01 00:00:00,US,067,30,100700030303,10070003,46.11192,-110.46960,Porcupine,PRPM8,-8.0,
701:CO:SNTL,06L03S,1978-10-01 00:00:00,Gunnison,10788.00,2100-01-01 00:00:00,US,051,08,140200030105,14020003,38.48864,-106.33967,Porphyry Creek,PRPC2,-8.0,
987:AK:SNTL,51K15S,1999-10-01 00:00:00,Kenai Peninsula,300.00,2100-01-01 00:00:00,US,122,02,190203011208,19020301,59.35065,-151.84768,Port Graham,PGRA2,-9.0,
2170:NV:SNTL,SC2170,2009-10-22 00:00:00,Lander,7187.00,2100-01-01 00:00:00,US,015,32,160600020102,16060002,39.46544,-117.62069,Porter Canyon,PRTN2,-8.0,
702:WA:SNTL,21C14S,1980-10-01 00:00:00,Yakima,4510.00,2100-01-01 00:00:00,US,077,53,170800040303,17080004,46.34963,-121.51435,Potato Hill,PTHW1,-8.0,
1300:UT:SNTL,,2021-07-08 00:00:00,Cache,8505.00,2100-01-01 00:00:00,US,005,49,160102030102,,41.37428,-111.76673,Powder Mountain,,-8.0,
703:WY:SNTL,07E06S,1949-10-01 00:00:00,Johnson,9480.00,2100-01-01 00:00:00,US,019,56,100800080304,10090205,44.16188,-107.12622,Powder River Pass,PWDW4,-8.0,
704:ID:SNTL,15F06S,1979-10-01 00:00:00,Elmore,4800.00,2100-01-01 00:00:00,US,039,16,170501131103,17050113,43.50513,-115.57300,Prairie,PRAI1,-8.0,
705:AZ:SNTL,11R10S,1979-10-01 00:00:00,Coconino,7942.00,2100-01-01 00:00:00,US,005,04,150200080306,15060105,34.36848,-111.01088,Promontory,PROA3,-8.0,
1177:AK:SNTL,48V01S,2002-10-01 00:00:00,North Slope,30.00,2100-01-01 00:00:00,US,185,02,190604010102,19060402,70.26666,-148.56666,Prudhoe Bay,PRBA2,-9.0,
782:ID:SNTL,16E05S,1979-10-01 00:00:00,Adams,6240.00,2100-01-01 00:00:00,US,003,16,170501240401,17050124,44.77091,-116.24805,Puhi Flat,SQFI1,-8.0,
706:OR:SNTL,20G06S,1979-10-01 00:00:00,Lake,5720.00,2100-01-01 00:00:00,US,037,41,180102020404,18020001,42.31923,-120.82533,Quartz Mountain,QRMO3,-8.0,
707:WA:SNTL,17B04S,1985-10-01 00:00:00,Spokane,4700.00,2100-01-01 00:00:00,US,063,53,170103080302,17010305,47.87927,-117.08938,Quartz Peak,QUPW1,-8.0,
708:NM:SNTL,06P01S,1979-10-01 00:00:00,Los Alamos,9507.00,2100-01-01 00:00:00,US,028,35,130201011303,13020202,35.92195,-106.39179,Quemazon,QMZN5,-8.0,
709:CO:SNTL,06J09S,1985-10-01 00:00:00,Routt,9411.00,2100-01-01 00:00:00,US,107,08,140500010402,14050001,40.36735,-106.74118,Rabbit Ears,RESC2,-8.0,
1081:ID:SNTL,17B06S,2006-08-22 00:00:00,Kootenai,4210.00,2100-01-01 00:00:00,US,055,16,170103050302,17010305,47.85583,-117.03667,Ragged Mountain,RAGI1,-8.0,
710:OR:SNTL,22F05S,1980-10-01 00:00:00,Lane,2680.00,2100-01-01 00:00:00,US,039,41,170900010302,17090001,43.65887,-122.21272,Railroad Overpass,RROO3,-8.0,
1110:NV:SNTL,15N11S,2008-10-01 00:00:00,Clark,7860.00,2100-01-01 00:00:00,US,003,32,150100150301,15010015,36.24930,-115.62972,Rainbow Canyon,RACN2,-8.0,
711:WA:SNTL,20A09S,1979-10-01 00:00:00,Chelan,4890.00,2100-01-01 00:00:00,US,007,53,171100050503,17020009,48.51865,-120.73580,Rainy Pass,RAIW1,-8.0,
1032:CO:SNTL,06J20S,2002-09-01 00:00:00,Jackson,9069.00,2100-01-01 00:00:00,US,057,08,101800010603,10180001,40.70794,-106.00727,Rawah,RAWC2,-8.0,
712:OR:SNTL,21D04S,1978-10-01 00:00:00,Hood River,4410.00,2100-01-01 00:00:00,US,027,41,170701050505,17070105,45.46430,-121.70428,Red Hill,REDO3,-8.0,
713:CO:SNTL,07M33S,1979-10-01 00:00:00,San Juan,11080.00,2100-01-01 00:00:00,US,111,08,140801040103,14080104,37.89168,-107.71389,Red Mountain Pass,RMPC2,-8.0,
714:UT:SNTL,11K28S,1978-10-01 00:00:00,Emery,8988.00,2100-01-01 00:00:00,US,015,49,140600090202,14060009,39.45197,-111.27221,Red Pine Ridge,RPRU1,-8.0,
715:NM:SNTL,05N11S,1978-10-01 00:00:00,Taos,9855.00,2100-01-01 00:00:00,US,055,35,130201010301,13020101,36.69935,-105.34145,Red River Pass #2,RRPN5,-8.0,
1225:UT:SNTL,11J06S,2012-10-01 00:00:00,Summit,8532.00,2100-01-01 00:00:00,US,043,49,160201010103,16020101,40.67505,-111.21765,Redden Mine Lwr,RMLU1,-8.0,
1217:UT:SNTL,11K36S,2012-10-01 00:00:00,Juab,7206.00,2100-01-01 00:00:00,US,023,49,160300050202,16030005,39.49667,-111.72508,Rees Flat,REFU1,-8.0,
716:WY:SNTL,06G02S,1979-10-01 00:00:00,Natrona,8430.00,2100-01-01 00:00:00,US,025,56,101800070901,10180007,42.57089,-106.08969,Reno Hill,RNHW4,-8.0,
911:WA:SNTL,21B17S,1995-08-28 00:00:00,King,3810.00,2100-01-01 00:00:00,US,033,53,171100120102,17110012,47.30218,-121.60475,Rex River,RXSW1,-8.0,
2029:ID:SNTL,16F08S,1999-08-31 00:00:00,Owyhee,5600.00,2100-01-01 00:00:00,US,073,16,170501030604,17050103,43.28863,-116.84310,Reynolds Creek,RYCI1,-8.0,
933:NM:SNTL,08P03S,1998-08-10 00:00:00,Cibola,8497.00,2100-01-01 00:00:00,US,006,35,130202070203,13020207,35.23658,-108.27404,Rice Park,RPRN5,-8.0,
1254:NM:SNTL,05N24S,2013-09-24 00:00:00,Taos,10664.00,2100-01-01 00:00:00,US,055,35,130201010905,,36.07196,-105.62949,Rio Santa Barbara,SBAN5,-8.0,
717:CO:SNTL,07J05S,1985-10-01 00:00:00,Rio Blanco,10350.00,2100-01-01 00:00:00,US,103,08,140500050102,14050005,40.10844,-107.29383,Ripple Creek,RCPC2,-8.0,
718:CO:SNTL,06J12S,1979-10-01 00:00:00,Larimer,9740.00,2100-01-01 00:00:00,US,069,08,101800100106,10180010,40.87498,-106.04675,Roach,ROAC2,-8.0,
719:OR:SNTL,22F43S,1979-10-01 00:00:00,Lane,4950.00,2100-01-01 00:00:00,US,039,41,170900040302,17090004,43.90098,-122.03063,Roaring River,RORO3,-8.0,
720:UT:SNTL,10J18S,1980-06-12 00:00:00,Duchesne,7886.00,2100-01-01 00:00:00,US,013,49,140600030304,14060003,40.54875,-110.69292,Rock Creek,RCKU1,-8.0,
721:OR:SNTL,18F01S,1979-10-01 00:00:00,Grant,5290.00,2100-01-01 00:00:00,US,023,41,170501160204,17120002,44.00883,-118.83842,Rock Springs,RCSO3,-8.0,
722:MT:SNTL,12C11S,1967-10-01 00:00:00,Jefferson,8000.00,2100-01-01 00:00:00,US,043,30,100200060302,10020006,46.35613,-112.26176,Rocker Peak,RKPM8,-8.0,
1309:UT:SNTL,,2022-09-08 00:00:00,Sevier,8593.00,2100-01-01 00:00:00,US,041,49,160300030105,,38.67101,-112.33050,Rockwood GS,,-8.0,
723:UT:SNTL,12J06S,1980-06-10 00:00:00,Tooele,8704.00,2100-01-01 00:00:00,US,045,49,160203040401,16020304,40.44293,-112.22377,Rocky Basin-Settleme,RBSU1,-8.0,
917:MT:SNTL,09A01S,1967-10-01 00:00:00,Hill,4700.00,2100-01-01 00:00:00,US,041,30,100500040101,10050004,48.17478,-109.64728,Rocky Boy,ROCM8,-8.0,
973:AK:SNTL,63P01S,1999-09-30 00:00:00,Nome,250.00,2100-01-01 00:00:00,US,180,02,190501041103,19050104,64.53482,-163.42140,Rocky Point,RPTA2,-9.0,
939:CO:SNTL,06K43S,1998-08-10 00:00:00,Park,10432.00,2100-01-01 00:00:00,US,093,08,101900010202,10190001,39.02611,-106.08063,Rough And Tumble,ROUC2,-8.0,
724:CA:SNTL,20L02S,1980-10-01 00:00:00,El Dorado,7619.00,2100-01-01 00:00:00,US,017,06,160501010402,16050101,38.99927,-120.13139,Rubicon #2,RUBC1,-8.0,
725:MT:SNTL,10C08S,1978-10-01 00:00:00,Park,8100.00,2100-01-01 00:00:00,US,067,30,100700030301,10070003,46.08960,-110.43363,S Fork Shields,SFSM8,-8.0,
929:MT:SNTL,10D10S,1999-09-30 00:00:00,Gallatin,6550.00,2100-01-01 00:00:00,US,031,30,100700030403,10070003,45.87395,-110.92783,Sacajawea,SAJM8,-8.0,
726:OR:SNTL,23D01S,1978-10-01 00:00:00,Washington,3110.00,2100-01-01 00:00:00,US,067,41,170900100201,17090010,45.54477,-123.37315,Saddle Mountain,SDMO3,-8.0,
727:MT:SNTL,13D22S,1967-10-01 00:00:00,Beaverhead,7940.00,2100-01-01 00:00:00,US,001,30,170102050502,17010205,45.69259,-113.96828,Saddle Mtn.,SDMM8,-8.0,
1015:WY:SNTL,07H06S,2001-10-01 00:00:00,Carbon,7850.00,2100-01-01 00:00:00,US,007,56,101800020802,10180002,41.40107,-107.25740,Sage Creek Basin,SGBW4,-8.0,
1183:AK:SNTL,48U01S,1982-10-01 00:00:00,North Slope,1000.00,2100-01-01 00:00:00,US,185,02,190604010905,19060402,69.42417,-148.69250,Sagwon,SGWA2,-9.0,
1100:CO:SNTL,06L05S,2007-08-30 00:00:00,Chaffee,10450.00,2100-01-01 00:00:00,US,015,08,110200010501,11020001,38.69985,-106.36805,Saint Elmo,CTEC2,-8.0,
728:WA:SNTL,19A02S,1979-10-01 00:00:00,Okanogan,4460.00,2100-01-01 00:00:00,US,047,53,170200062003,17020006,48.65518,-119.83830,Salmon Meadows,SAMW1,-8.0,
729:OR:SNTL,22F04S,1979-10-01 00:00:00,Lane,4220.00,2100-01-01 00:00:00,US,039,41,170900010301,17090001,43.61193,-122.11758,Salt Creek Falls,SCFO3,-8.0,
730:WY:SNTL,10G08S,1959-10-01 00:00:00,Lincoln,7640.00,2100-01-01 00:00:00,US,023,56,170401050101,16010102,42.50750,-110.90990,Salt River Summit,SLTW4,-8.0,
1172:NM:SNTL,06N15S,2011-07-14 00:00:00,Rio Arriba,9143.00,2100-01-01 00:00:00,US,039,35,130100050301,13010005,36.85967,-106.22657,San Antonio Sink,SSCN5,-8.0,
731:WY:SNTL,06H23S,1979-10-01 00:00:00,Carbon,10098.00,2100-01-01 00:00:00,US,007,56,101800040101,10180004,41.46250,-106.28100,Sand Lake,SNLW4,-8.0,
732:WY:SNTL,07H03S,1984-10-01 00:00:00,Carbon,8152.00,2100-01-01 00:00:00,US,007,56,140500030208,14050003,41.11179,-107.17043,Sandstone RS,SRSW4,-8.0,
922:NM:SNTL,05P09S,1996-10-01 00:00:00,Santa Fe,11465.00,2100-01-01 00:00:00,US,049,35,130202010102,13020201,35.77154,-105.78487,Santa Fe,SFSN5,-8.0,
1280:UT:SNTL,11J38S,2016-10-27 00:00:00,Utah,7835.00,2100-01-01 00:00:00,US,049,49,160202010301,,39.92076,-111.71802,Santaquin Meadows,,-8.0,
733:OR:SNTL,21E05S,1978-10-01 00:00:00,Linn,3740.00,2100-01-01 00:00:00,US,043,41,170900040201,17090005,44.43503,-121.94502,Santiam Jct.,SAJO3,-8.0,
1128:CO:SNTL,06L13S,2008-10-01 00:00:00,Saguache,11499.00,2100-01-01 00:00:00,US,109,08,130100040306,13010004,38.28560,-106.37085,Sargents Mesa,SGMC2,-8.0,
734:WA:SNTL,21B51S,1983-10-01 00:00:00,Kittitas,4340.00,2100-01-01 00:00:00,US,037,53,170300010104,17030001,47.38485,-121.06323,Sasse Ridge,SASW1,-8.0,
1231:WA:SNTL,20D01S,2012-08-23 00:00:00,Klickitat,3960.00,2100-01-01 00:00:00,US,039,53,170701060301,17070106,45.98797,-120.67734,Satus Pass,SPSW1,-8.0,
735:ID:SNTL,14C04S,1982-10-01 00:00:00,Idaho,6190.00,2100-01-01 00:00:00,US,049,16,170603030208,17060303,46.46633,-114.63333,Savage Pass,SVPI1,-8.0,
1068:WA:SNTL,21B31S,2006-07-27 00:00:00,King,4640.00,2100-01-01 00:00:00,US,033,53,171100130104,17110013,47.15992,-121.42172,Sawmill Ridge,SAWW1,-8.0,
1251:CO:SNTL,05J45S,2014-09-23 00:00:00,Boulder,9676.00,2100-01-01 00:00:00,US,013,08,101900050102,,40.13632,-105.58486,Sawtooth,SATC2,-8.0,
736:OR:SNTL,17D08S,1980-10-01 00:00:00,Baker,5400.00,2100-01-01 00:00:00,US,001,41,170502010603,17050201,45.00107,-117.16522,Schneider Meadows,SCHO3,-8.0,
737:CO:SNTL,07K11S,1984-10-01 00:00:00,Gunnison,10653.00,2100-01-01 00:00:00,US,051,08,140100040701,14020001,39.01467,-107.04933,Schofield Pass,SOSC2,-8.0,
915:ID:SNTL,13E16S,1995-09-26 00:00:00,Lemhi,8630.00,2100-01-01 00:00:00,US,059,16,170602040604,17060204,44.84618,-113.83732,Schwartz Lake,SCHI1,-8.0,
738:ID:SNTL,16A10S,1979-10-01 00:00:00,Bonner,6090.00,2100-01-01 00:00:00,US,017,16,170102150502,17010214,48.37428,-116.63917,Schweitzer Basin,STZI1,-8.0,
1038:ID:SNTL,16A13S,2002-09-18 00:00:00,Bonner,6110.00,2008-10-01 00:00:00,US,017,16,170102150502,17010214,48.37431,-116.63926,Schweitzer Saddle,SCWI1,-8.0,
739:CO:SNTL,08M08S,1985-10-01 00:00:00,Dolores,9195.00,2100-01-01 00:00:00,US,033,08,140300020204,14030002,37.64562,-108.00833,Scotch Creek,SHSC2,-8.0,
740:ID:SNTL,15D01S,1979-10-01 00:00:00,Valley,6540.00,2100-01-01 00:00:00,US,085,16,170501230101,17050123,45.18848,-115.97152,Secesh Summit,SCSI1,-8.0,
741:ID:SNTL,11G30S,1988-10-01 00:00:00,Bannock,7850.00,2100-01-01 00:00:00,US,005,16,170402080209,17040208,42.52497,-111.95635,Sedgwick Peak,SEPI1,-8.0,
742:UT:SNTL,11K09S,1978-10-18 00:00:00,Sanpete,9904.00,2100-01-01 00:00:00,US,039,49,140600090203,14060009,39.31042,-111.43297,Seeley Creek,SEEU1,-8.0,
743:OR:SNTL,23D02S,1979-10-01 00:00:00,Washington,2060.00,2100-01-01 00:00:00,US,067,41,170900100203,17090010,45.52688,-123.29857,Seine Creek,SECO3,-8.0,
744:NM:SNTL,06P10S,1979-10-01 00:00:00,Rio Arriba,8569.00,2100-01-01 00:00:00,US,039,35,130202020102,13020202,36.00152,-106.83408,Senorita Divide #2,SENN5,-8.0,
1043:WA:SNTL,18A21S,2003-08-27 00:00:00,Ferry,4680.00,2100-01-01 00:00:00,US,019,53,170200021705,17020002,48.86133,-118.39843,Sentinel Butte,SENW1,-8.0,
745:OR:SNTL,22G33S,1979-10-01 00:00:00,Klamath,5700.00,2100-01-01 00:00:00,US,035,41,180102030104,18010203,42.69825,-122.14165,Sevenmile Marsh,SVMO3,-8.0,
746:NV:SNTL,15H03S,1978-10-01 00:00:00,Elko,7350.00,2100-01-01 00:00:00,US,007,32,170501020108,17050102,41.73732,-115.47215,Seventysix Creek,SSCN2,-8.0,
747:ID:SNTL,15C04S,1982-10-01 00:00:00,Clearwater,4600.00,2100-01-01 00:00:00,US,035,16,170603060402,17060306,46.56603,-115.74216,Shanghi Summit,SHAI1,-8.0,
1060:CO:SNTL,08M04S,2004-10-01 00:00:00,Montezuma,10747.00,2100-01-01 00:00:00,US,083,08,140300020206,14080107,37.50356,-108.11405,Sharkstooth,SKZC2,-8.0,
748:WA:SNTL,22C10S,1980-10-01 00:00:00,Cowlitz,3990.00,2100-01-01 00:00:00,US,015,53,170800050601,17080005,46.19325,-122.25393,Sheep Canyon,SHPW1,-8.0,
749:ID:SNTL,11F11S,1978-10-01 00:00:00,Bingham,6650.00,2100-01-01 00:00:00,US,011,16,170402050304,17040205,43.21030,-111.68792,Sheep Mtn.,SPMI1,-8.0,
750:NV:SNTL,19H05S,1988-10-01 00:00:00,Washoe,5865.00,2100-01-01 00:00:00,US,031,32,171200080106,17120008,41.90435,-119.44464,Sheldon,SHEN2,-8.0,
